ID_Cliente,Evasion,Genero,Es_Senior,¿Cliente con pareja?,¿Cliente con dependientes?,Tiempo_con_la_empresa,¿Servicio_Telefono?,¿Varias_Lineas_Telefono?,Servicio_Internet,¿Seguridad_Online?,¿Copia_de_Seguridad_Online?,¿Proteccion_Dispositivos?,¿Soporte_Tecnico_Internet?,¿TV_Streaming?,¿Peliculas_Streaming?,Tipo_Contrato,¿Factura_Electronica?,Metodo_Pago,Facturacion_Mensual,Facturacion_Total,Cuentas_Diarias
1845,0.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,50.15,50.15,1.6716666666666666
1846,1.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,70.15,70.15,2.3383333333333334
1848,0.0,0,0,1,0,7,1,0,0,1,0,0,0,0,0,0,1,2,50.3,355.1,1.6766666666666665
1849,0.0,0,0,0,0,8,1,0,0,1,0,0,0,1,0,0,1,0,60.0,487.75,2.0
1850,0.0,1,0,0,1,8,1,0,2,0,0,0,0,0,0,0,0,1,20.35,178.7,0.6783333333333333
1852,0.0,1,0,1,1,64,1,1,2,0,0,0,0,0,0,2,1,1,24.8,1514.85,0.8266666666666667
1852,0.0,1,0,0,0,22,1,1,0,1,1,1,0,0,0,0,0,1,65.05,1427.55,2.1683333333333334
1853,0.0,0,0,0,0,26,0,0,0,0,0,1,0,1,1,0,1,3,50.35,1277.5,1.6783333333333335
1853,1.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,70.0,70.0,2.3333333333333335
1855,0.0,1,0,1,0,31,1,0,1,0,0,1,0,1,1,1,1,0,93.8,2939.8,3.1266666666666665
1855,0.0,0,1,0,0,4,1,0,2,0,0,0,0,0,0,0,0,1,20.05,91.45,0.6683333333333333
1862,0.0,0,0,1,1,48,1,0,2,0,0,0,0,0,0,2,0,2,20.65,1057.0,0.6883333333333332
1862,1.0,0,1,1,0,40,0,0,0,0,1,0,0,1,0,0,1,0,39.3,1637.4,1.3099999999999998
1866,0.0,0,0,1,0,71,0,0,0,1,1,1,1,1,1,1,0,2,66.8,4689.15,2.2266666666666666
1866,0.0,0,0,0,0,36,1,0,0,1,1,1,1,0,1,1,1,1,75.55,2680.15,2.518333333333333
1866,0.0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,3,74.6,74.6,2.4866666666666664
1866,1.0,1,1,0,0,41,1,1,1,0,0,1,0,1,1,0,1,0,98.4,4187.75,3.2800000000000002
1866,0.0,1,0,0,0,21,1,0,2,0,0,0,0,0,0,0,0,3,20.5,402.85,0.6833333333333333
1867,1.0,1,0,1,1,11,1,1,1,0,0,0,0,0,0,0,1,0,74.35,834.2,2.478333333333333
1867,0.0,0,0,0,0,58,1,1,1,1,0,0,0,0,0,0,1,2,79.8,4526.85,2.6599999999999997
1871,1.0,1,0,1,0,12,1,0,1,1,0,0,1,0,0,0,0,2,80.85,866.45,2.695
1872,0.0,0,0,0,0,29,1,0,2,0,0,0,0,0,0,1,0,1,20.35,617.35,0.6783333333333333
1875,1.0,0,0,1,0,2,1,1,1,0,0,1,1,1,1,0,1,0,104.4,242.8,3.48
1877,0.0,0,0,0,0,11,1,0,0,1,0,0,1,0,0,1,1,1,54.6,617.85,1.82
1891,1.0,1,1,1,0,69,1,1,1,0,1,0,0,1,0,0,1,0,89.95,6143.15,2.9983333333333335
1891,0.0,1,1,1,1,64,1,1,1,1,0,1,1,1,1,2,1,2,111.6,7099.0,3.7199999999999998
1891,1.0,0,1,1,0,20,1,1,1,0,0,1,0,1,0,0,0,0,90.8,1951.0,3.0266666666666664
1894,1.0,0,0,0,0,22,1,0,1,0,0,0,0,1,1,0,0,0,89.25,1907.85,2.975
1895,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,43.95,43.95,1.465
1897,0.0,0,0,1,1,64,1,1,0,1,1,1,1,1,1,2,1,1,90.6,5817.45,3.02
1897,0.0,0,0,1,1,39,1,1,2,0,0,0,0,0,0,1,1,1,24.2,914.6,0.8066666666666666
1898,0.0,0,0,0,0,39,1,0,0,0,1,0,0,1,0,1,1,3,58.6,2224.5,1.9533333333333334
1899,1.0,1,0,0,0,48,1,1,1,0,1,1,0,1,1,1,1,3,106.1,5082.8,3.5366666666666666
1902,1.0,1,0,0,1,22,1,0,1,0,1,1,0,1,0,0,1,0,89.4,2001.5,2.98
1904,0.0,0,0,1,1,24,1,1,0,1,1,1,0,0,0,2,0,0,64.35,1558.65,2.145
1905,0.0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,19.5,19.5,0.65
1907,1.0,1,1,0,0,10,1,0,1,0,1,0,0,0,0,0,1,0,72.85,688.65,2.4283333333333332
1907,0.0,1,0,0,0,8,1,0,0,1,0,1,0,0,1,0,1,0,66.7,579.0,2.2233333333333336
1910,0.0,0,0,1,0,36,1,0,1,0,0,0,0,0,1,0,0,0,80.4,2937.65,2.68
1915,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,70.5,70.5,2.35
1915,0.0,0,0,0,1,16,1,0,2,0,0,0,0,0,0,1,1,2,19.3,360.35,0.6433333333333333
1918,1.0,0,0,0,0,13,1,0,1,0,1,1,0,0,0,0,1,0,79.25,1111.65,2.6416666666666666
1919,0.0,1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,44.75,333.65,1.4916666666666667
1921,0.0,0,0,0,0,41,1,1,0,0,0,1,1,0,1,1,1,0,68.6,2877.05,2.2866666666666666
1925,0.0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,3,20.55,96.1,0.685
1925,0.0,1,1,0,0,55,0,0,0,0,0,1,0,1,1,1,1,2,50.05,2743.45,1.6683333333333332
1925,1.0,0,0,1,0,7,1,1,1,0,0,0,0,1,0,0,1,0,86.5,582.5,2.8833333333333333
1926,0.0,0,0,1,0,72,1,1,2,0,0,0,0,0,0,2,1,2,25.25,1841.2,0.8416666666666667
1927,0.0,0,0,1,0,72,1,0,2,0,0,0,0,0,0,2,0,3,20.5,1502.25,0.6833333333333333
1928,0.0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,61.15,61.15,2.038333333333333
1929,0.0,1,0,1,1,47,0,0,0,1,0,1,1,0,0,1,0,0,40.3,1794.8,1.3433333333333333
1930,0.0,1,0,0,0,21,1,0,2,0,0,0,0,0,0,1,1,1,20.35,422.7,0.6783333333333333
1930,0.0,1,0,1,1,68,1,0,1,1,1,0,1,0,1,2,0,2,95.1,6683.4,3.17
1930,0.0,1,0,1,1,58,1,0,1,0,1,0,0,1,1,0,1,0,92.85,5305.05,3.0949999999999998
1932,0.0,1,1,1,0,33,1,1,1,0,1,0,0,1,1,0,1,2,100.6,3270.25,3.353333333333333
1934,0.0,1,0,1,1,33,1,0,2,0,0,0,0,0,0,1,0,3,20.1,620.55,0.67
1934,1.0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.15,20.15,0.6716666666666666
1935,0.0,1,0,1,0,56,1,0,1,0,0,0,0,1,1,0,0,1,89.7,4952.95,2.99
1936,0.0,1,0,1,0,49,0,0,0,0,1,0,0,1,1,2,0,3,49.65,2409.9,1.655
1936,0.0,0,0,0,0,68,1,1,1,1,1,0,1,1,1,2,0,3,110.25,7279.35,3.675
1937,0.0,0,0,1,0,72,1,1,1,1,0,1,1,1,0,2,1,2,98.2,7015.9,3.2733333333333334
1941,0.0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,90.1,90.1,3.003333333333333
1942,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44.0,44.0,1.4666666666666666
1945,0.0,0,0,1,0,67,1,0,2,0,0,0,0,0,0,2,0,1,19.65,1335.2,0.6549999999999999
1950,0.0,0,0,1,0,45,1,1,1,1,1,1,1,1,1,1,0,1,113.3,5032.25,3.7766666666666664
1951,0.0,1,0,1,1,72,1,1,0,1,1,1,1,1,1,2,1,3,90.6,6441.85,3.02
1952,0.0,0,0,1,0,10,1,0,2,0,0,0,0,0,0,1,0,1,20.1,184.4,0.67
1955,0.0,1,0,0,0,59,1,0,2,0,0,0,0,0,0,2,1,2,20.2,1192.3,0.6733333333333333
1956,0.0,1,0,1,1,22,1,0,1,0,1,1,0,1,1,1,1,1,100.05,2090.25,3.335
1958,0.0,1,0,1,0,30,1,1,0,0,0,0,0,0,0,0,0,0,49.9,1441.95,1.6633333333333333
1960,0.0,1,0,1,1,52,1,0,0,1,1,1,0,1,1,2,0,0,79.2,4016.3,2.64
1960,0.0,1,0,0,0,10,1,1,1,0,1,1,0,0,1,0,1,0,95.25,1021.55,3.175
1963,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45.3,45.3,1.51
1963,1.0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.4,20.4,0.6799999999999999
1964,0.0,1,0,0,0,20,1,0,2,0,0,0,0,0,0,1,1,1,19.7,415.9,0.6566666666666666
1965,1.0,0,1,0,0,14,1,1,1,0,1,0,0,0,0,0,1,0,78.95,1101.85,2.631666666666667
1965,1.0,1,0,0,0,16,1,1,1,0,0,0,1,0,1,0,1,3,89.05,1448.6,2.9683333333333333
1970,0.0,0,0,0,0,35,1,1,2,0,0,0,0,0,0,2,0,2,23.3,797.1,0.7766666666666667
1971,0.0,0,0,1,0,72,1,1,0,1,1,1,1,1,1,2,1,2,90.95,6468.6,3.0316666666666667
1972,0.0,0,0,1,0,65,1,0,0,0,0,0,1,1,0,2,1,3,59.8,3808.2,1.9933333333333332
1976,0.0,1,0,1,0,7,0,0,0,1,1,0,0,0,0,0,0,1,34.2,256.6,1.1400000000000001
1976,1.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,1.5333333333333334
1977,1.0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,73.0,73.0,2.433333333333333
1980,1.0,0,1,0,0,3,1,1,1,0,0,0,0,0,0,0,1,3,75.05,256.25,2.5016666666666665
1981,1.0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,79.75,164.5,2.658333333333333
1982,0.0,0,0,1,1,23,1,1,2,0,0,0,0,0,0,2,1,3,25.6,514.75,0.8533333333333334
1984,1.0,0,0,1,0,70,1,1,1,0,1,1,1,1,1,1,1,0,109.5,7674.55,3.65
1984,0.0,0,0,0,0,29,1,1,2,0,0,0,0,0,0,0,0,0,25.15,702.0,0.8383333333333333
1985,0.0,0,0,0,0,43,1,0,2,0,0,0,0,0,0,2,1,2,19.65,779.25,0.6549999999999999
1986,0.0,1,1,0,0,18,1,1,0,1,1,0,0,0,0,0,1,3,58.4,964.9,1.9466666666666665
1987,0.0,0,0,1,0,71,1,1,2,0,0,0,0,0,0,2,0,3,25.05,1873.7,0.8350000000000001
1989,1.0,1,1,1,0,27,1,1,1,0,0,0,0,0,0,0,1,0,75.5,1893.95,2.5166666666666666
1991,0.0,0,0,0,0,9,1,0,2,0,0,0,0,0,0,0,0,1,19.05,157.65,0.635
1996,0.0,0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,2,70.65,3545.05,2.355
1998,0.0,0,0,0,0,27,1,0,2,0,0,0,0,0,0,1,0,1,19.15,501.35,0.6383333333333333
2000,0.0,0,1,1,0,70,1,1,0,1,1,1,1,1,1,2,1,2,92.2,6474.45,3.0733333333333333
2000,0.0,0,0,0,0,58,1,1,1,1,1,1,0,1,1,1,1,0,107.75,6332.75,3.591666666666667
2001,0.0,0,0,0,0,60,1,1,1,0,1,1,0,1,1,2,0,0,104.7,6333.8,3.49
2001,0.0,1,0,0,0,46,1,1,1,0,1,1,1,1,1,2,0,0,108.65,4903.2,3.621666666666667
2002,1.0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.5,20.5,0.6833333333333333
2003,1.0,1,0,0,0,66,1,0,1,0,1,1,0,1,1,0,0,0,99.5,6710.5,3.316666666666667
2004,1.0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,81.95,81.95,2.731666666666667
2005,0.0,0,0,1,1,8,1,0,2,0,0,0,0,0,0,2,0,1,19.05,201.7,0.635
2007,0.0,0,0,1,1,68,1,0,2,0,0,0,0,0,0,2,1,2,19.35,1292.65,0.645
2011,1.0,1,0,0,0,18,0,0,0,0,1,1,0,0,0,0,1,3,33.5,600.0,1.1166666666666667
2012,1.0,0,1,1,0,11,1,1,1,0,0,1,0,1,1,0,1,0,99.55,1131.2,3.3183333333333334
2013,1.0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,84.3,84.3,2.81
2014,0.0,0,0,0,0,46,1,1,1,0,0,1,0,1,1,1,1,0,101.1,4674.4,3.3699999999999997
2017,0.0,0,0,0,0,8,1,0,2,0,0,0,0,0,0,2,0,1,20.0,141.6,0.6666666666666666
2018,0.0,1,0,1,1,9,1,0,1,0,0,1,1,1,1,0,0,0,103.1,970.45,3.4366666666666665
2018,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,81.05,81.05,2.7016666666666667
2019,0.0,1,0,1,0,63,1,1,1,0,0,1,0,1,1,2,0,0,102.6,6296.75,3.42
2023,0.0,1,0,0,0,18,1,0,2,0,0,0,0,0,0,0,0,0,19.0,348.8,0.6333333333333333
2024,1.0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,74.6,74.6,2.4866666666666664
2025,1.0,1,0,0,0,13,1,1,1,0,0,0,1,1,1,0,1,1,99.0,1301.7,3.3
2026,1.0,0,0,0,0,7,1,0,1,0,0,0,0,0,1,0,1,0,79.3,523.15,2.643333333333333
2027,0.0,1,0,1,1,18,1,0,1,0,0,0,1,0,1,0,1,0,85.6,1601.5,2.853333333333333
2027,0.0,1,0,1,1,37,1,0,0,1,0,1,1,0,0,1,1,1,58.75,2203.1,1.9583333333333333
2027,1.0,1,0,0,0,12,1,1,1,0,1,1,0,1,1,0,1,0,106.7,1253.9,3.5566666666666666
2027,1.0,0,0,0,0,43,0,0,0,0,0,1,0,1,1,0,1,2,49.05,2076.2,1.635
2027,0.0,0,0,1,0,63,1,1,1,0,1,1,1,1,1,0,1,0,108.75,6871.7,3.625
2030,0.0,1,0,1,1,6,1,0,2,0,0,0,0,0,0,2,1,3,20.4,107.6,0.6799999999999999
2034,1.0,1,1,0,0,24,1,1,1,0,1,1,0,1,1,0,1,3,102.95,2496.7,3.4316666666666666
2034,1.0,0,0,0,0,2,1,0,1,0,0,0,0,1,1,0,1,0,90.4,168.2,3.0133333333333336
2037,1.0,1,0,1,1,38,1,1,1,0,1,1,0,1,0,0,1,0,94.65,3624.3,3.1550000000000002
2037,1.0,1,0,1,0,33,1,0,1,0,0,1,0,1,1,1,1,0,95.8,3036.75,3.1933333333333334
2038,0.0,0,0,0,0,48,1,1,1,0,0,1,1,1,1,0,1,0,103.85,4946.05,3.4616666666666664
2038,0.0,1,0,0,0,4,1,0,1,0,0,1,0,0,1,0,0,0,86.05,308.1,2.868333333333333
2038,0.0,0,0,0,0,29,1,1,0,1,1,0,1,0,0,0,0,1,67.45,1801.1,2.2483333333333335
2039,0.0,1,0,0,0,27,1,0,0,1,1,0,0,0,0,1,0,2,55.45,1477.65,1.8483333333333334
2040,0.0,1,0,1,1,65,1,1,0,0,1,1,1,1,1,2,1,2,84.2,5324.5,2.8066666666666666
2040,0.0,1,0,0,0,31,1,1,1,0,0,0,1,0,0,1,0,3,81.7,2548.65,2.7233333333333336
2040,0.0,0,0,1,0,49,1,1,1,1,0,0,0,1,1,0,1,1,100.85,4847.35,3.3616666666666664
2040,0.0,1,0,1,1,72,1,1,1,1,1,1,1,1,1,2,0,2,114.45,8100.55,3.815
2041,0.0,0,0,0,0,5,1,1,0,0,1,0,0,0,1,0,1,0,64.0,370.25,2.1333333333333333
2043,0.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,55.7,55.7,1.8566666666666667
2045,0.0,0,1,0,0,33,0,0,0,1,1,1,0,1,1,0,1,2,59.45,1884.65,1.9816666666666667
2049,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,35.9,35.9,1.1966666666666665
2050,0.0,0,0,1,1,65,1,1,2,0,0,0,0,0,0,2,0,3,26.0,1654.85,0.8666666666666667
2054,0.0,0,0,0,0,60,1,1,0,0,0,1,1,1,1,1,0,3,80.55,4847.05,2.685
2055,0.0,1,1,1,0,63,1,0,0,1,1,1,1,1,1,1,1,2,84.0,5329.55,2.8
2055,1.0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,70.4,204.7,2.3466666666666667
2055,0.0,0,1,1,0,55,1,1,0,0,0,0,0,0,0,0,0,2,51.65,2838.55,1.7216666666666667
2056,0.0,1,0,1,1,68,1,0,1,0,1,1,1,1,1,1,0,3,105.75,7322.5,3.525
2057,0.0,0,1,1,0,72,1,1,1,1,1,1,1,0,0,2,1,2,96.6,6827.5,3.2199999999999998
2057,1.0,0,0,1,0,21,1,1,1,0,0,0,0,0,1,0,1,0,86.5,1808.7,2.8833333333333333
2058,1.0,1,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,0,69.75,324.6,2.325
2061,0.0,0,0,1,0,37,1,0,2,0,0,0,0,0,0,0,0,2,19.5,805.2,0.65
2065,0.0,0,0,0,0,29,1,1,0,0,0,0,0,1,1,1,1,3,71.0,2080.1,2.3666666666666667
2067,0.0,0,0,1,0,64,1,1,1,0,1,1,1,1,1,0,1,0,111.15,6953.4,3.705
2068,0.0,1,0,0,0,46,1,0,2,0,0,0,0,0,0,2,0,2,20.05,902.0,0.6683333333333333
2070,1.0,0,1,0,0,7,1,0,1,1,0,0,0,0,0,0,0,2,76.45,503.6,2.5483333333333333
2070,0.0,0,1,0,0,23,1,1,1,0,0,1,0,0,0,0,1,1,79.35,1835.3,2.645
2072,0.0,1,0,1,0,68,1,1,2,0,0,0,0,0,0,2,0,2,25.25,1728.2,0.8416666666666667
2073,0.0,0,0,1,0,41,0,0,0,0,1,0,1,0,0,1,0,1,35.45,1391.65,1.1816666666666669
2074,1.0,1,0,1,1,2,1,0,1,0,0,0,0,1,1,0,1,2,89.55,185.55,2.985
2074,0.0,0,0,0,1,17,1,1,1,0,1,1,1,0,0,0,1,3,92.7,1556.85,3.0900000000000003
2075,0.0,1,0,1,1,55,1,0,2,0,0,0,0,0,0,2,0,2,19.35,1153.25,0.645
2075,0.0,0,0,1,1,5,1,0,0,1,0,0,0,0,0,0,1,1,49.4,232.55,1.6466666666666667
2077,0.0,0,0,1,0,68,1,1,0,1,1,1,1,0,0,2,0,3,70.9,4911.35,2.3633333333333337
2077,0.0,1,1,1,0,7,1,1,1,0,0,0,0,0,0,0,1,0,75.4,533.05,2.5133333333333336
2079,1.0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,1,1,69.25,418.4,2.308333333333333
2080,0.0,0,1,0,0,41,1,1,1,0,1,1,0,1,1,0,1,0,104.4,4133.95,3.48
2080,0.0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,74.95,151.75,2.4983333333333335
2080,0.0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,1,25.4,25.4,0.8466666666666666
2081,0.0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,20.25,20.25,0.675
2081,0.0,1,0,0,0,3,1,0,1,0,1,1,1,1,1,0,1,0,107.95,318.6,3.5983333333333336
2082,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45.6,45.6,1.52
2082,1.0,1,0,1,1,29,1,1,1,0,0,1,0,0,1,0,1,0,89.2,2698.35,2.9733333333333336
2085,0.0,1,0,1,0,17,1,0,1,0,0,1,0,1,1,1,1,2,96.65,1588.25,3.2216666666666667
2085,0.0,1,0,1,0,37,1,0,2,0,0,0,0,0,0,0,0,2,20.35,697.65,0.6783333333333333
2087,0.0,0,0,1,0,22,1,0,0,0,1,1,0,0,0,0,1,1,54.7,1178.75,1.8233333333333335
2088,0.0,0,0,0,0,68,1,1,0,1,1,1,1,1,1,2,1,0,88.15,6148.45,2.9383333333333335
2091,0.0,0,0,1,1,72,1,1,0,0,1,0,1,1,1,2,1,0,78.95,5730.15,2.631666666666667
2091,1.0,0,0,1,1,30,0,0,0,0,0,0,1,1,1,0,0,3,51.2,1561.5,1.7066666666666668
2091,1.0,0,1,0,0,31,1,1,1,0,0,0,0,0,0,0,1,0,73.9,2217.15,2.4633333333333334
2096,0.0,0,0,1,1,16,1,0,2,0,0,0,0,0,0,0,0,1,19.35,275.9,0.645
2097,0.0,1,0,0,0,65,1,1,2,0,0,0,0,0,0,2,0,1,25.75,1654.75,0.8583333333333333
2100,1.0,0,0,1,0,5,1,1,0,0,0,1,1,1,0,0,0,2,67.95,350.3,2.265
2101,0.0,0,0,0,0,55,1,1,1,0,0,0,0,0,0,0,1,0,73.1,4144.9,2.4366666666666665
2103,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,50.75,50.75,1.6916666666666667
2105,0.0,0,0,1,0,33,1,1,1,0,0,1,1,0,1,0,1,3,95.0,3008.15,3.1666666666666665
2107,0.0,0,1,0,0,30,1,1,1,0,1,1,0,1,1,0,1,0,104.1,3121.1,3.4699999999999998
2108,0.0,1,0,1,0,25,1,1,0,0,0,1,0,0,0,0,0,3,55.55,1405.3,1.8516666666666666
2108,1.0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,1,1,35.45,106.85,1.1816666666666669
2108,1.0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,3,50.7,151.3,1.6900000000000002
2111,0.0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,21.1,21.1,0.7033333333333334
2114,1.0,0,0,0,0,14,1,0,1,0,0,0,0,1,1,0,1,1,89.8,1129.1,2.993333333333333
2115,1.0,1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,1,70.95,1767.35,2.365
2120,0.0,1,0,0,0,25,1,0,2,0,0,0,0,0,0,0,1,1,20.15,536.35,0.6716666666666666
2121,0.0,0,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,3,115.55,8312.4,3.8516666666666666
2122,0.0,1,0,0,0,44,1,0,2,0,0,0,0,0,0,1,0,3,19.5,835.5,0.65
2122,0.0,0,0,0,0,18,1,0,1,1,0,0,0,0,0,0,1,0,75.4,1380.4,2.5133333333333336
2123,0.0,0,1,0,0,7,1,0,1,0,0,1,0,1,0,0,1,0,84.35,609.65,2.8116666666666665
2123,0.0,0,0,1,1,59,1,1,0,0,0,1,1,1,0,2,1,2,72.1,4194.85,2.4033333333333333
2126,0.0,0,0,1,0,70,1,1,0,0,1,1,1,1,1,2,1,2,84.8,5917.55,2.8266666666666667
2129,0.0,0,0,1,1,40,1,1,2,0,0,0,0,0,0,0,1,0,26.2,1077.5,0.8733333333333333
2133,0.0,0,0,0,1,34,1,0,1,1,1,1,0,1,1,0,1,2,105.35,3688.6,3.5116666666666663
2135,0.0,0,0,0,0,5,1,0,1,0,1,0,0,1,0,0,1,1,85.3,420.45,2.8433333333333333
2135,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,45.65,45.65,1.5216666666666667
2137,0.0,1,0,1,1,68,0,0,0,1,1,0,0,1,0,1,0,1,44.8,2983.65,1.4933333333333332
2138,0.0,0,0,1,1,14,1,0,2,0,0,0,0,0,0,2,1,1,19.7,263.65,0.6566666666666666
2139,0.0,1,0,0,0,19,1,0,1,0,0,1,1,1,0,0,0,1,89.95,1682.4,2.9983333333333335
2141,1.0,0,0,0,0,4,1,0,0,0,1,0,0,1,1,0,1,2,68.65,261.25,2.2883333333333336
2143,0.0,0,0,1,0,67,1,1,2,0,0,0,0,0,0,2,1,3,25.25,1733.15,0.8416666666666667
2144,0.0,0,1,1,0,50,1,1,1,1,1,1,0,1,1,0,0,2,108.75,5431.9,3.625
2144,0.0,1,0,0,0,43,0,0,0,1,0,1,0,0,0,1,1,3,35.2,1463.7,1.1733333333333333
2146,0.0,1,0,1,1,59,1,0,2,0,0,0,0,0,0,2,0,3,19.3,1192.7,0.6433333333333333
2150,0.0,1,0,0,0,27,1,0,2,0,0,0,0,0,0,1,0,2,20.1,562.6,0.67
2150,1.0,0,0,1,1,22,1,0,0,1,1,1,0,0,0,0,0,1,61.15,1422.05,2.038333333333333
2150,0.0,0,0,1,0,40,1,1,0,0,1,0,0,1,0,1,0,2,63.9,2635.0,2.13
2153,1.0,0,0,1,0,37,1,1,1,1,0,1,1,0,1,1,1,0,99.2,3754.6,3.3066666666666666
2154,1.0,0,0,0,0,15,1,1,1,0,1,0,0,0,0,0,1,0,79.75,1111.85,2.658333333333333
2155,0.0,0,0,0,0,28,1,1,0,0,0,0,1,0,0,0,1,3,54.9,1505.15,1.8299999999999998
2157,1.0,1,0,1,0,13,1,1,0,0,0,1,0,1,1,1,1,1,75.3,989.45,2.51
2159,0.0,1,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,3,20.05,95.55,0.6683333333333333
2160,0.0,1,0,1,1,54,1,1,0,1,1,0,1,0,0,2,1,3,65.65,3566.7,2.1883333333333335
2162,0.0,1,0,1,1,63,0,0,0,0,1,1,1,0,0,2,0,2,39.35,2395.05,1.3116666666666668
2164,0.0,0,0,1,1,20,1,0,2,0,0,0,0,0,0,0,0,1,20.05,406.05,0.6683333333333333
2165,1.0,0,0,0,1,46,1,0,1,1,1,0,1,1,1,1,1,2,105.2,4822.85,3.506666666666667
2167,0.0,0,0,1,0,72,1,1,0,1,1,1,1,1,1,2,1,0,92.4,6786.1,3.08
2169,0.0,0,0,1,0,71,1,1,2,0,0,0,0,0,0,2,0,3,25.6,1888.25,0.8533333333333334
2171,0.0,1,0,1,1,32,1,0,2,0,0,0,0,0,0,0,1,3,19.45,674.55,0.6483333333333333
2172,0.0,0,1,0,0,71,1,1,1,0,1,1,0,1,1,1,1,0,105.9,7521.95,3.5300000000000002
2176,0.0,0,1,0,0,71,1,1,0,1,1,1,1,1,1,2,0,1,89.85,6293.45,2.9949999999999997
2176,0.0,1,0,1,0,71,1,1,0,1,1,0,1,0,0,2,0,2,65.15,4681.75,2.171666666666667
2178,0.0,1,0,0,0,22,1,0,1,0,0,0,0,0,0,0,1,1,69.7,1490.4,2.3233333333333333
2180,1.0,0,0,0,0,12,1,0,1,0,0,1,0,1,1,0,1,0,96.0,1062.1,3.2
2181,0.0,1,0,1,1,68,1,0,2,0,0,0,0,0,0,2,1,2,19.95,1303.25,0.6649999999999999
2181,0.0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,53.45,119.5,1.7816666666666667
2186,0.0,0,1,0,0,29,1,1,0,1,1,0,0,0,0,0,1,2,58.55,1718.95,1.9516666666666667
2187,1.0,0,0,0,0,7,0,0,0,0,1,0,0,0,1,0,1,3,40.1,293.3,1.3366666666666667
2187,0.0,1,0,0,0,12,1,0,1,0,0,0,0,0,1,0,1,2,79.95,1043.4,2.665
2188,0.0,0,0,0,0,34,1,0,0,1,1,0,0,0,0,1,0,1,55.0,1885.15,1.8333333333333333
2189,1.0,0,0,1,0,22,1,1,0,1,0,0,1,1,1,0,1,0,79.2,1742.75,2.64
2189,1.0,0,0,0,1,15,1,0,1,0,1,0,0,0,1,0,1,2,85.9,1269.55,2.8633333333333337
2190,0.0,0,0,1,0,40,1,1,1,0,0,0,1,0,0,0,1,3,78.85,3126.85,2.628333333333333
2190,0.0,0,0,1,0,72,1,1,1,1,1,0,0,0,1,2,1,3,94.45,6921.7,3.1483333333333334
2192,0.0,0,0,1,0,72,0,0,0,1,1,1,0,0,1,2,1,0,49.2,3580.95,1.6400000000000001
2192,0.0,0,0,0,0,45,1,1,0,1,0,0,1,0,1,2,0,1,73.55,3349.1,2.4516666666666667
